LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,WD10M,WS10M
30.0,76.25,2023,8,22,4.48047193038103,306.0,2.14
30.0,76.875,2023,8,22,2.975430066841421,287.5,2.15
30.0,77.5,2023,8,22,2.4182614489380403,242.4,2.31
30.5,75.625,2023,8,22,4.979779798866254,218.8,2.07
30.5,76.25,2023,8,22,4.224960316469788,251.0,2.04
30.5,76.875,2023,8,22,2.974798408829182,297.2,2.4
28.5,75.5,2023,8,23,4.0354,240.38328616493612,5.623847970986423
28.5,76.5,2023,8,23,1.9752,246.06225166897187,4.390041902155595
28.5,77.5,2023,8,23,0.7843,233.2,3.34
29.5,75.5,2023,8,23,4.681,237.23847970986415,4.471927694340483
29.5,76.5,2023,8,23,2.6882,243.28003786010672,3.2342613900367803
29.5,77.5,2023,8,23,1.0601,214.0,1.87
30.5,75.5,2023,8,23,4.0241,228.3349735491101,2.897549290851795
30.5,76.5,2023,8,23,2.4086,225.5134278620482,1.9556439917545676
30.5,77.5,2023,8,23,0.5935,240.9,1.99
28.0,75.625,2023,8,23,3.4623607785470605,239.3,5.96
28.0,76.25,2023,8,23,2.410192866138899,246.1,5.09
28.0,76.875,2023,8,23,2.066442478773215,244.6,3.87
28.0,77.5,2023,8,23,1.3443702274794322,236.5,3.51
28.5,75.625,2023,8,23,3.78486333231436,239.9,5.79
28.5,76.25,2023,8,23,2.7640088968401484,247.6,4.74
28.5,76.875,2023,8,23,1.6423884825778905,242.9,3.57
29.0,75.625,2023,8,23,3.672502471422413,238.5,5.21
29.0,76.25,2023,8,23,3.107408165865876,247.3,4.13
29.0,76.875,2023,8,23,1.7136676210432498,243.2,3.18
29.0,77.5,2023,8,23,1.3577594535714883,224.7,2.65
29.5,75.625,2023,8,23,4.360177210194358,236.4,4.62
29.5,76.25,2023,8,23,2.92111065647355,243.4,3.56
29.5,76.875,2023,8,23,2.1125079932888045,242.0,2.53
30.0,75.625,2023,8,23,3.742088023102269,235.2,3.75
30.0,76.25,2023,8,23,3.2389965395741034,240.9,2.66
30.0,76.875,2023,8,23,1.7935191602611271,232.7,1.6
30.0,77.5,2023,8,23,1.3588036575159097,196.1,1.79
30.5,75.625,2023,8,23,3.822053358679889,227.7,2.88
30.5,76.25,2023,8,23,3.005937408123862,211.7,1.96
30.5,76.875,2023,8,23,1.7829361863929043,231.6,1.69
28.5,75.5,2023,8,24,4.981,235.14849591499316,4.320632674520772
28.5,76.5,2023,8,24,4.4016,248.2732260630312,3.7292404389589833
28.5,77.5,2023,8,24,4.1777,263.1,3.21
29.5,75.5,2023,8,24,4.9339,235.46657232987235,2.564412516516426
29.5,76.5,2023,8,24,4.6579,261.0315852765313,2.2378186282637427
29.5,77.5,2023,8,24,4.0116,283.3,2.57
30.5,75.5,2023,8,24,5.2363,227.7664051604668,1.5700712059178596
30.5,76.5,2023,8,24,4.9066,276.6387077958982,1.9465750543096385
30.5,77.5,2023,8,24,4.1138,283.0,3.15
28.0,75.625,2023,8,24,4.791132467175972,233.7,4.9
28.0,76.25,2023,8,24,4.551652312651768,243.6,4.5
28.0,76.875,2023,8,24,4.46907915536132,252.7,4.06
28.0,77.5,2023,8,24,4.264170786511385,258.0,3.83
28.5,75.625,2023,8,24,4.893555983147869,233.9,4.42
28.5,76.25,2023,8,24,4.605306029279466,245.4,3.93
28.5,76.875,2023,8,24,4.327400924715558,255.7,3.36
29.0,75.625,2023,8,24,4.812731108821794,234.7,3.6
29.0,76.25,2023,8,24,4.693465954868411,248.3,3.06
29.0,76.875,2023,8,24,4.338968951341552,260.4,2.53
29.0,77.5,2023,8,24,4.229103294252539,268.2,2.55
29.5,75.625,2023,8,24,4.936719392681413,233.9,2.6
29.5,76.25,2023,8,24,4.707480126486953,253.5,2.16
29.5,76.875,2023,8,24,4.488305443912554,277.0,2.09
30.0,75.625,2023,8,24,4.982626031813608,230.3,1.66
30.0,76.25,2023,8,24,4.898175594884027,266.8,1.81
30.0,76.875,2023,8,24,4.466744360923498,286.8,2.21
30.0,77.5,2023,8,24,4.285053178302493,278.8,2.84
30.5,75.625,2023,8,24,5.134152255889708,215.6,1.51
30.5,76.25,2023,8,24,4.937594060566268,264.6,1.6
30.5,76.875,2023,8,24,4.533057488939548,295.2,2.4
28.5,75.5,2023,8,25,5.4019,242.06332793162363,4.549413201386371
28.5,76.5,2023,8,25,5.1401,252.82158399633997,4.033297741195515
28.5,77.5,2023,8,25,5.4744,259.0,3.67
29.5,75.5,2023,8,25,5.7569,260.046081160543,2.281158761838172
29.5,76.5,2023,8,25,5.8699,283.29360722448047,2.311190708743782
29.5,77.5,2023,8,25,5.8606,285.6,2.9
30.5,75.5,2023,8,25,6.0199,277.84716089326247,1.666796138865615
30.5,76.5,2023,8,25,6.5333,307.32032881617414,2.3820562851624807
30.5,77.5,2023,8,25,5.8387,290.7,3.35
28.0,75.625,2023,8,25,5.460750423930686,238.5,4.83
28.0,76.25,2023,8,25,5.377074538549842,248.9,4.66
28.0,76.875,2023,8,25,5.395771536543268,253.8,4.13
28.0,77.5,2023,8,25,5.517610029946544,253.7,3.88
28.5,75.625,2023,8,25,5.4391221959941065,240.6,4.72
28.5,76.25,2023,8,25,5.358375770850821,250.3,4.31
28.5,76.875,2023,8,25,5.44239674116564,256.7,3.73
29.0,75.625,2023,8,25,5.554225612570357,246.0,3.73
29.0,76.25,2023,8,25,5.533478997059177,256.6,3.24
29.0,76.875,2023,8,25,5.576252402682136,267.2,2.84
29.0,77.5,2023,8,25,5.617284738414072,269.1,3.0
29.5,75.625,2023,8,25,5.760301805328696,256.4,2.12
29.5,76.25,2023,8,25,5.840329555303716,277.4,2.0
29.5,76.875,2023,8,25,5.857349392707355,293.4,2.31
30.0,75.625,2023,8,25,5.994376050308662,277.2,1.69
30.0,76.25,2023,8,25,6.081712609154112,308.1,2.08
30.0,76.875,2023,8,25,6.047278257698595,304.7,2.72
30.0,77.5,2023,8,25,5.958408531170263,284.9,3.27
30.5,75.625,2023,8,25,6.039452985691378,269.2,1.57
30.5,76.25,2023,8,25,6.25889266567179,305.5,1.87
30.5,76.875,2023,8,25,6.1527064679151815,311.1,3.15
28.5,75.5,2023,8,26,5.1938,250.2833603418816,4.7913483134213966
28.5,76.5,2023,8,26,5.6309,261.03580210329227,4.248633598535959
28.5,77.5,2023,8,26,5.7442,270.5,3.76
29.5,75.5,2023,8,26,5.6506,261.3788412381618,2.6133427670127585
29.5,76.5,2023,8,26,6.126,286.35400731598304,2.5028720164704708
29.5,77.5,2023,8,26,6.0902,293.8,2.91
30.5,75.5,2023,8,26,6.0698,295.7262356342444,1.664221449587877
30.5,76.5,2023,8,26,6.6209,311.82044171593617,2.2898686382488904
30.5,77.5,2023,8,26,6.3036,289.1,3.05
28.0,75.625,2023,8,26,5.499115895990491,246.5,5.02
28.0,76.25,2023,8,26,5.613409312617877,256.5,4.72
28.0,76.875,2023,8,26,5.669902377145234,263.1,4.21
28.0,77.5,2023,8,26,5.827078928434872,265.1,3.97
28.5,75.625,2023,8,26,5.345748125505743,249.3,4.94
28.5,76.25,2023,8,26,5.6186915473761,258.9,4.5
28.5,76.875,2023,8,26,5.801837563564606,266.3,3.91
29.0,75.625,2023,8,26,5.57657922398891,252.2,4.15
29.0,76.25,2023,8,26,5.703805612792348,262.5,3.72
29.0,76.875,2023,8,26,5.895440957562662,273.8,3.19
29.0,77.5,2023,8,26,5.905225591467971,281.5,3.17
29.5,75.625,2023,8,26,5.696073700155299,258.6,2.53
29.5,76.25,2023,8,26,6.038827334885638,279.3,2.25
29.5,76.875,2023,8,26,6.116639481436248,295.8,2.45
30.0,75.625,2023,8,26,6.033866053068072,269.7,1.67
30.0,76.25,2023,8,26,6.176987026335722,311.9,1.93
30.0,76.875,2023,8,26,6.296037004962884,309.9,2.65
30.0,77.5,2023,8,26,6.251456950356897,290.1,3.07
30.5,75.625,2023,8,26,6.093327486994058,297.0,1.6
30.5,76.25,2023,8,26,6.340591659407417,312.5,1.82
30.5,76.875,2023,8,26,6.386045697533425,311.9,3.02
28.5,75.5,2023,8,27,5.2123,259.42951567937007,4.72097936742927
28.5,76.5,2023,8,27,5.7178,269.9676713306235,4.365618326474159
28.5,77.5,2023,8,27,5.8356,280.2,3.89
29.5,75.5,2023,8,27,5.6849,289.75384466251154,2.8232301318547366
29.5,76.5,2023,8,27,6.0538,304.1448302696158,3.106540073159831
29.5,77.5,2023,8,27,5.8082,298.3,3.68
30.5,75.5,2023,8,27,6.0278,313.6607012840008,2.07451267582757
30.5,76.5,2023,8,27,6.083,315.37557625189737,3.1318354271944147
30.5,77.5,2023,8,27,5.9316,295.4,3.48
28.0,75.625,2023,8,27,5.523880048145259,253.9,5.3
28.0,76.25,2023,8,27,5.659095274493741,261.2,5.26
28.0,76.875,2023,8,27,5.722342938159794,266.5,4.9
28.0,77.5,2023,8,27,5.834969597478364,268.4,4.54
28.5,75.625,2023,8,27,5.36659854710811,257.8,4.85
28.5,76.25,2023,8,27,5.665100148726228,265.8,4.59
28.5,76.875,2023,8,27,5.813609983639434,274.7,4.05
29.0,75.625,2023,8,27,5.5965333626914,267.3,3.7
29.0,76.25,2023,8,27,5.718447614055483,281.0,3.44
29.0,76.875,2023,8,27,5.857781362883762,293.2,3.35
29.0,77.5,2023,8,27,5.84164618594056,295.0,3.49
29.5,75.625,2023,8,27,5.7112225209777225,288.2,2.73
29.5,76.25,2023,8,27,5.945256170849441,305.2,2.97
29.5,76.875,2023,8,27,5.943001860259515,309.8,3.3
30.0,75.625,2023,8,27,5.928100387828708,308.0,2.23
30.0,76.25,2023,8,27,5.987231030559161,316.5,2.79
30.0,76.875,2023,8,27,5.981362449646744,310.6,3.58
30.0,77.5,2023,8,27,5.931239873383428,291.2,3.79
30.5,75.625,2023,8,27,6.004140356694124,314.1,1.84
30.5,76.25,2023,8,27,6.023816556449329,316.9,2.66
30.5,76.875,2023,8,27,5.999937492647925,315.2,3.8
28.5,75.5,2023,8,28,6.1003,250.20090382074395,4.80822339903014
28.5,76.5,2023,8,28,5.7192,268.5926341106125,4.068860658438475
28.5,77.5,2023,8,28,5.5814,289.3,3.17
29.5,75.5,2023,8,28,5.5805,271.6197357024762,2.949570342711646
29.5,76.5,2023,8,28,5.9198,299.81902944651483,3.034664142659557
29.5,77.5,2023,8,28,5.507,304.8,3.59
30.5,75.5,2023,8,28,5.9947,285.2934404584364,2.35541762764036
30.5,76.5,2023,8,28,5.8135,309.04221352123665,2.9053925582285505
30.5,77.5,2023,8,28,5.4542,299.2,3.58
28.0,75.625,2023,8,28,5.90200654762669,244.4,5.38
28.0,76.25,2023,8,28,5.824431375594824,257.3,5.15
28.0,76.875,2023,8,28,5.771369829964243,267.7,4.69
28.0,77.5,2023,8,28,5.644902354563944,273.3,4.1
28.5,75.625,2023,8,28,6.000447154940965,248.1,5.0
28.5,76.25,2023,8,28,5.802509063440945,263.1,4.38
28.5,76.875,2023,8,28,5.684065672998322,278.7,3.5
29.0,75.625,2023,8,28,5.833328162670975,255.8,3.74
29.0,76.25,2023,8,28,5.82750014836743,277.1,3.14
29.0,76.875,2023,8,28,5.698787467948354,299.1,3.09
29.0,77.5,2023,8,28,5.629272378551424,305.4,3.19
29.5,75.625,2023,8,28,5.698636980956367,268.8,2.84
29.5,76.25,2023,8,28,5.816668834892405,298.2,2.98
29.5,76.875,2023,8,28,5.76541178611174,312.0,3.19
30.0,75.625,2023,8,28,5.814347786643997,280.8,2.59
30.0,76.25,2023,8,28,5.836391065624625,308.0,2.82
30.0,76.875,2023,8,28,5.697376215043452,310.3,3.39
30.0,77.5,2023,8,28,5.5998960106784486,296.1,3.67
30.5,75.625,2023,8,28,5.932753539352111,279.8,2.23
30.5,76.25,2023,8,28,5.835788545984666,305.9,2.38
30.5,76.875,2023,8,28,5.691989439819451,313.7,3.46
28.5,75.5,2023,8,29,6.1766,262.6604681155009,3.847778906352703
28.5,76.5,2023,8,29,6.0226,281.4481686327755,3.457809163237079
28.5,77.5,2023,8,29,6.0814,298.9,2.89
29.5,75.5,2023,8,29,6.0502,294.24676245045066,2.5584560870407267
29.5,76.5,2023,8,29,6.4267,313.20068916306803,2.6220935253761275
29.5,77.5,2023,8,29,6.4332,304.4,3.22
30.5,75.5,2023,8,29,6.1651,315.03797609920656,1.8926500451722608
30.5,76.5,2023,8,29,6.8839,317.0992097016658,2.546266347309944
30.5,77.5,2023,8,29,7.0668,298.8,3.11
28.0,75.625,2023,8,29,6.154368858643715,252.6,4.21
28.0,76.25,2023,8,29,6.134323385142893,266.2,3.94
28.0,76.875,2023,8,29,6.127890793688355,276.1,3.42
28.0,77.5,2023,8,29,6.172142876676727,276.8,3.42
28.5,75.625,2023,8,29,6.166202545030471,260.7,3.95
28.5,76.25,2023,8,29,6.109803494762748,276.2,3.65
28.5,76.875,2023,8,29,6.158220478912332,291.8,3.18
29.0,75.625,2023,8,29,6.1510431532466106,271.5,3.2
29.0,76.25,2023,8,29,6.182065478187723,293.0,2.96
29.0,76.875,2023,8,29,6.238966251985057,308.7,2.78
29.0,77.5,2023,8,29,6.247210595133659,309.5,2.83
29.5,75.625,2023,8,29,6.1103867093617374,291.0,2.5
29.5,76.25,2023,8,29,6.364765841156416,314.3,2.57
29.5,76.875,2023,8,29,6.436492457495799,319.2,2.75
30.0,75.625,2023,8,29,6.292955823600058,316.6,2.15
30.0,76.25,2023,8,29,6.445669318018036,322.0,2.21
30.0,76.875,2023,8,29,6.696823707901527,313.7,3.04
30.0,77.5,2023,8,29,6.720736090632693,292.6,3.27
30.5,75.625,2023,8,29,6.248161259640141,313.3,1.77
30.5,76.25,2023,8,29,6.592646929029352,317.4,1.99
30.5,76.875,2023,8,29,6.798353307519698,315.4,3.31
28.5,75.5,2023,8,30,6.1742,282.3850196294787,3.099171725941352
28.5,76.5,2023,8,30,5.851,305.35080402357937,2.936387352541839
28.5,77.5,2023,8,30,6.0269,323.4,2.72
29.5,75.5,2023,8,30,6.2486,303.902947690467,2.615858629706761
29.5,76.5,2023,8,30,6.4174,315.3122718792165,2.921866465473611
29.5,77.5,2023,8,30,6.2957,304.1,3.61
30.5,75.5,2023,8,30,6.6648,296.335753444799,2.150635952049433
30.5,76.5,2023,8,30,6.9403,311.6750199890139,2.9740117841318017
30.5,77.5,2023,8,30,6.7226,301.9,3.2
28.0,75.625,2023,8,30,6.142751371225781,268.7,3.53
28.0,76.25,2023,8,30,6.05145348778629,285.4,3.35
28.0,76.875,2023,8,30,6.044078028140156,302.8,2.87
28.0,77.5,2023,8,30,6.0848428126399,309.9,2.55
28.5,75.625,2023,8,30,6.16386547743511,280.3,3.14
28.5,76.25,2023,8,30,6.0337981224762975,301.4,2.91
28.5,76.875,2023,8,30,6.047477085060776,320.2,2.79
29.0,75.625,2023,8,30,6.185278189387521,291.6,2.63
29.0,76.25,2023,8,30,6.163750787271081,312.0,2.8
29.0,76.875,2023,8,30,6.14608270838576,322.3,2.95
29.0,77.5,2023,8,30,6.152925639452439,314.3,3.12
29.5,75.625,2023,8,30,6.296416583147793,304.4,2.62
29.5,76.25,2023,8,30,6.380655170512937,316.5,2.87
29.5,76.875,2023,8,30,6.379048826477175,316.7,3.19
30.0,75.625,2023,8,30,6.531867878595367,305.5,2.41
30.0,76.25,2023,8,30,6.593814930151933,313.9,2.76
30.0,76.875,2023,8,30,6.604440567783638,311.0,3.53
30.0,77.5,2023,8,30,6.561590183945429,292.0,3.5
30.5,75.625,2023,8,30,6.638686488624718,289.4,1.97
30.5,76.25,2023,8,30,6.739274350003521,310.0,2.35
30.5,76.875,2023,8,30,6.711486981875521,313.1,3.72
28.5,75.5,2023,8,31,6.3446,283.2987252945289,3.234216916978549
28.5,76.5,2023,8,31,6.083,305.0080550524556,2.833914046645203
28.5,77.5,2023,8,31,6.0252,327.0,2.17
29.5,75.5,2023,8,31,6.167,296.5854783885501,2.703750171217486
29.5,76.5,2023,8,31,6.1934,314.63853214436284,2.714219487881186
29.5,77.5,2023,8,31,6.114,303.1,3.07
30.5,75.5,2023,8,31,6.2813,284.9217610177493,2.0943009554590635
30.5,76.5,2023,8,31,6.6562,311.509825708801,2.490232147944269
30.5,77.5,2023,8,31,6.3439,295.4,2.59
28.0,75.625,2023,8,31,6.233249797101608,275.7,3.67
28.0,76.25,2023,8,31,6.157415527448895,294.7,3.22
28.0,76.875,2023,8,31,6.125584481212938,316.3,2.41
28.0,77.5,2023,8,31,6.0748133824897765,322.7,1.92
28.5,75.625,2023,8,31,6.290503272315422,282.0,3.31
28.5,76.25,2023,8,31,6.156640530956784,298.8,2.85
28.5,76.875,2023,8,31,6.089144228157714,320.1,2.54
29.0,75.625,2023,8,31,6.216008226320885,285.6,2.75
29.0,76.25,2023,8,31,6.183215188899988,306.7,2.85
29.0,76.875,2023,8,31,6.108120524160032,322.0,2.61
29.0,77.5,2023,8,31,6.090798565814121,311.9,2.65
29.5,75.625,2023,8,31,6.195741392430125,296.1,2.74
29.5,76.25,2023,8,31,6.235563088986058,315.9,2.73
29.5,76.875,2023,8,31,6.226452884715277,318.5,2.77
30.0,75.625,2023,8,31,6.2920430220128765,296.3,2.49
30.0,76.25,2023,8,31,6.347994747850486,314.0,2.46
30.0,76.875,2023,8,31,6.338924411905867,313.1,2.95
30.0,77.5,2023,8,31,6.289470978348334,290.8,2.96
30.5,75.625,2023,8,31,6.304159559163166,274.2,1.97
30.5,76.25,2023,8,31,6.467530587003967,308.5,1.96
30.5,76.875,2023,8,31,6.426023306767626,313.4,3.03
28.5,75.5,2023,9,1,6.4049,278.71431277801247,3.8798947825365193
28.5,76.5,2023,9,1,6.0324,295.7795241882841,3.4102594970314475
28.5,77.5,2023,9,1,6.1046,313.5,2.92
29.5,75.5,2023,9,1,6.4027,285.6078376789139,2.8872514492954107
29.5,76.5,2023,9,1,6.2117,307.1185700044695,3.077646977592425
29.5,77.5,2023,9,1,6.0461,300.9,3.79
30.5,75.5,2023,9,1,6.3797,283.95199464994323,2.2082496323752823
30.5,76.5,2023,9,1,6.5225,310.49237463495314,3.0309842180654267
30.5,77.5,2023,9,1,6.0492,298.6,3.4
28.0,75.625,2023,9,1,6.289308017922864,272.0,4.1
28.0,76.25,2023,9,1,6.16844035031563,288.2,3.87
28.0,76.875,2023,9,1,6.142641347709811,304.0,3.24
28.0,77.5,2023,9,1,6.093868352207102,314.1,2.59
28.5,75.625,2023,9,1,6.352244756225622,277.9,3.99
28.5,76.25,2023,9,1,6.168509876292666,291.5,3.51
28.5,76.875,2023,9,1,6.081155855827223,306.8,3.1
29.0,75.625,2023,9,1,6.308465542227124,280.0,3.46
29.0,76.25,2023,9,1,6.22989889007289,296.5,3.19
29.0,76.875,2023,9,1,6.101573155659964,311.2,3.13
29.0,77.5,2023,9,1,6.089781093637311,307.2,3.35
29.5,75.625,2023,9,1,6.381228244044836,283.7,2.86
29.5,76.25,2023,9,1,6.264251617077402,306.1,2.97
29.5,76.875,2023,9,1,6.188597669915516,313.3,3.35
30.0,75.625,2023,9,1,6.383045393319161,285.0,2.37
30.0,76.25,2023,9,1,6.376325051466749,310.8,2.8
30.0,76.875,2023,9,1,6.227028738235023,310.2,3.61
30.0,77.5,2023,9,1,6.1463654788530775,291.0,3.72
30.5,75.625,2023,9,1,6.385173097379637,275.8,2.06
30.5,76.25,2023,9,1,6.4397573676854005,309.0,2.37
30.5,76.875,2023,9,1,6.282493570504657,312.7,3.83
28.5,75.5,2023,9,2,6.522,271.9180022379337,4.179811818156665
28.5,76.5,2023,9,2,6.5318,286.6925394603459,3.899240438958983
28.5,77.5,2023,9,2,6.5234,303.3,3.45
29.5,75.5,2023,9,2,6.6362,279.00617839131684,3.2367847035343464
29.5,76.5,2023,9,2,6.4637,302.4226921809639,3.333459926840169
29.5,77.5,2023,9,2,6.3696,303.6,3.86
30.5,75.5,2023,9,2,6.372,288.2304482808633,2.438997096220662
30.5,76.5,2023,9,2,6.5719,313.1966953664056,3.3162993936458878
30.5,77.5,2023,9,2,5.6093,295.9,3.53
28.0,75.625,2023,9,2,6.534467102385783,266.3,4.4
28.0,76.25,2023,9,2,6.517401519215651,279.0,4.26
28.0,76.875,2023,9,2,6.517148608663646,292.0,3.82
28.0,77.5,2023,9,2,6.492267308479049,300.8,3.34
28.5,75.625,2023,9,2,6.529406782465919,271.2,4.22
28.5,76.25,2023,9,2,6.532417532765124,283.7,4.04
28.5,76.875,2023,9,2,6.496310072784567,295.8,3.62
29.0,75.625,2023,9,2,6.5515739728843885,272.4,3.89
29.0,76.25,2023,9,2,6.528889333478011,287.5,3.64
29.0,76.875,2023,9,2,6.475278088384863,302.9,3.47
29.0,77.5,2023,9,2,6.462337120961717,306.6,3.51
29.5,75.625,2023,9,2,6.584739628121239,276.6,3.26
29.5,76.25,2023,9,2,6.518835711606113,298.7,3.19
29.5,76.875,2023,9,2,6.466064239383625,312.8,3.56
30.0,75.625,2023,9,2,6.508735606287448,282.0,2.52
30.0,76.25,2023,9,2,6.512555883606039,310.2,3.01
30.0,76.875,2023,9,2,6.28613103411011,313.2,3.81
30.0,77.5,2023,9,2,6.152719128978003,292.6,3.91
30.5,75.625,2023,9,2,6.423399987019828,282.7,2.29
30.5,76.25,2023,9,2,6.526842797110592,312.2,2.74
30.5,76.875,2023,9,2,6.272276363041056,316.7,4.09
28.5,75.5,2023,9,3,6.6806,275.91355731115937,4.028336034188162
28.5,76.5,2023,9,3,6.6509,294.64427617730377,3.5971144764539256
28.5,77.5,2023,9,3,6.6182,313.2,2.84
29.5,75.5,2023,9,3,6.4097,292.64111699515064,2.8212950198197118
29.5,76.5,2023,9,3,6.3475,313.3966616368403,2.878221380886519
29.5,77.5,2023,9,3,6.205,299.3,3.15
30.5,75.5,2023,9,3,6.2191,312.3059145592924,2.096004596233846
30.5,76.5,2023,9,3,6.57,319.8898273559863,2.70287362436286
30.5,77.5,2023,9,3,5.9407,293.5,2.56
28.0,75.625,2023,9,3,6.584437876938116,270.1,4.28
28.0,76.25,2023,9,3,6.606501138645881,284.2,4.12
28.0,76.875,2023,9,3,6.599033543224213,300.4,3.55
28.0,77.5,2023,9,3,6.521893859447527,312.7,2.9
28.5,75.625,2023,9,3,6.629768912120836,274.4,4.11
28.5,76.25,2023,9,3,6.587874342555785,289.4,3.81
28.5,76.875,2023,9,3,6.532816144896943,307.4,3.18
29.0,75.625,2023,9,3,6.529602108838816,278.7,3.59
29.0,76.25,2023,9,3,6.516788842941789,297.8,3.22
29.0,76.875,2023,9,3,6.460789474000275,314.9,2.93
29.0,77.5,2023,9,3,6.4386698887072455,308.6,2.85
29.5,75.625,2023,9,3,6.410472344775419,289.8,2.78
29.5,76.25,2023,9,3,6.429045559163845,313.3,2.84
29.5,76.875,2023,9,3,6.390569150687486,318.3,2.96
30.0,75.625,2023,9,3,6.363243048729423,304.1,2.21
30.0,76.25,2023,9,3,6.403495386754138,321.9,2.5
30.0,76.875,2023,9,3,6.289541986492082,314.1,3.15
30.0,77.5,2023,9,3,6.192099658129292,286.6,2.89
30.5,75.625,2023,9,3,6.282179148342065,311.4,2.0
30.5,76.25,2023,9,3,6.455694920066848,321.7,2.17
30.5,76.875,2023,9,3,6.318019484795857,319.3,3.37
28.5,75.5,2023,9,4,6.5938,295.3933023700652,3.332741133010046
28.5,76.5,2023,9,4,6.515,321.7426543208573,3.3586984727938205
28.5,77.5,2023,9,4,6.4594,337.8,3.11
29.5,75.5,2023,9,4,6.3571,311.52349933934283,2.8026507509356504
29.5,76.5,2023,9,4,6.2414,331.6589133058121,3.127169885685124
29.5,77.5,2023,9,4,5.9254,314.1,2.96
30.5,75.5,2023,9,4,6.2506,325.75393112321404,2.058943981191649
30.5,76.5,2023,9,4,6.5762,328.14009313353813,2.8107625365046958
30.5,77.5,2023,9,4,5.9201,304.5,2.27
28.0,75.625,2023,9,4,6.488743671700839,289.9,3.41
28.0,76.25,2023,9,4,6.4838747160456816,310.4,3.45
28.0,76.875,2023,9,4,6.468928694367796,333.0,3.27
28.0,77.5,2023,9,4,6.3556060576005855,346.2,2.89
28.5,75.625,2023,9,4,6.539597853674239,293.1,3.36
28.5,76.25,2023,9,4,6.474641684142578,315.1,3.41
28.5,76.875,2023,9,4,6.375333782793362,337.6,3.28
29.0,75.625,2023,9,4,6.44254396266757,296.8,3.09
29.0,76.25,2023,9,4,6.415425570752753,324.3,3.27
29.0,76.875,2023,9,4,6.296731098964055,337.6,3.3
29.0,77.5,2023,9,4,6.249815357554866,328.1,2.95
29.5,75.625,2023,9,4,6.356827340765661,309.2,2.78
29.5,76.25,2023,9,4,6.34375639672121,333.1,3.15
29.5,76.875,2023,9,4,6.251834806987002,333.4,3.23
30.0,75.625,2023,9,4,6.339361451085231,321.0,2.37
30.0,76.25,2023,9,4,6.368627006164508,333.2,2.78
30.0,76.875,2023,9,4,6.195678582623676,323.9,3.19
30.0,77.5,2023,9,4,6.072947710115943,293.5,2.31
30.5,75.625,2023,9,4,6.293847670984484,325.2,1.83
30.5,76.25,2023,9,4,6.444684518807115,329.8,2.38
30.5,76.875,2023,9,4,6.259703196668368,324.8,3.25
28.5,75.5,2023,9,5,6.4572,29.979522528069523,3.124126534904154
28.5,76.5,2023,9,5,6.2369,35.714447827975086,3.048545752175829
28.5,77.5,2023,9,5,6.1351,73.9,2.18
29.5,75.5,2023,9,5,6.2376,29.53403478308986,2.8717320948026064
29.5,76.5,2023,9,5,6.4644,13.192728760879143,2.6855304801140294
29.5,77.5,2023,9,5,6.2834,10.0,1.14
30.5,75.5,2023,9,5,6.3312,52.0148660476324,2.125176890227981
30.5,76.5,2023,9,5,6.7637,285.4957808535019,2.18794371483752
30.5,77.5,2023,9,5,6.5299,245.2,1.78
28.0,75.625,2023,9,5,6.370843413850419,21.0,3.09
28.0,76.25,2023,9,5,6.310967479500861,38.6,3.19
28.0,76.875,2023,9,5,6.2776983575779,48.9,3.1
28.0,77.5,2023,9,5,6.225624969045797,75.1,2.59
28.5,75.625,2023,9,5,6.414559534282392,30.3,3.13
28.5,76.25,2023,9,5,6.309399824619549,34.4,3.13
28.5,76.875,2023,9,5,6.2517019989507405,42.2,2.75
29.0,75.625,2023,9,5,6.348499687622935,34.6,3.13
29.0,76.25,2023,9,5,6.349405957789753,26.1,3.17
29.0,76.875,2023,9,5,6.288649447758437,27.1,2.48
29.0,77.5,2023,9,5,6.252945003004618,61.3,1.5
29.5,75.625,2023,9,5,6.288823176159576,31.4,2.91
29.5,76.25,2023,9,5,6.432401652298189,16.4,2.88
29.5,76.875,2023,9,5,6.42817915092282,7.5,2.2
30.0,75.625,2023,9,5,6.395942161507822,25.8,2.45
30.0,76.25,2023,9,5,6.487865841659172,1.6,2.49
30.0,76.875,2023,9,5,6.523110010361382,347.8,2.0
30.0,77.5,2023,9,5,6.470740124633365,286.7,1.54
30.5,75.625,2023,9,5,6.377275037062418,16.3,1.99
30.5,76.25,2023,9,5,6.582392940308146,346.4,2.16
30.5,76.875,2023,9,5,6.588254960349994,347.2,2.14
28.5,75.5,2023,9,6,5.7602,89.35612476046981,2.4542465877567183
28.5,76.5,2023,9,6,5.5162,106.73445038835789,2.4791660996744587
28.5,77.5,2023,9,6,4.2245,119.3,2.22
29.5,75.5,2023,9,6,6.3197,36.04132582858805,2.354104281820528
29.5,76.5,2023,9,6,6.4387,46.97564554210017,1.485498042985098
29.5,77.5,2023,9,6,6.0516,217.3,1.31
30.5,75.5,2023,9,6,6.5016,31.149139154083425,1.9206589435934147
30.5,76.5,2023,9,6,6.799,45.73610526865593,1.9016798383055704
30.5,77.5,2023,9,6,6.4898,143.6,2.17
28.0,75.625,2023,9,6,5.884891893809124,96.6,3.22
28.0,76.25,2023,9,6,5.497095151546055,103.0,3.18
28.0,76.875,2023,9,6,5.312730475544611,107.2,2.86
