LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,solar_generated_kwh
28.5,75.625,2023,12,30,2.138191162264801,1876.262744887363
28.5,76.25,2023,12,30,1.6772838092070514,1471.8165425791876
28.5,76.875,2023,12,30,1.4364191839125768,1260.4578338832862
29.0,75.625,2023,12,30,1.697634180333853,1489.6739932429562
29.0,76.25,2023,12,30,1.5739213312540814,1381.1159681754564
29.0,76.875,2023,12,30,1.3498166310643165,1184.4640937589377
29.0,77.5,2023,12,30,1.3185563039036183,1157.033156675425
29.5,75.625,2023,12,30,1.3674565837894126,1199.9431522752095
29.5,76.25,2023,12,30,1.2654176707053637,1110.4040060439565
29.5,76.875,2023,12,30,1.2470093694430733,1094.2507216862966
30.0,75.625,2023,12,30,1.2257411768160291,1075.5878826560654
30.0,76.25,2023,12,30,1.2178635976736791,1068.6753069586534
30.0,76.875,2023,12,30,1.3680804300616294,1200.4905773790797
30.0,77.5,2023,12,30,1.4608135088158007,1281.863853985865
30.5,75.625,2023,12,30,1.1967995945068943,1050.1916441797996
30.5,76.25,2023,12,30,1.2254486688841744,1075.3312069458627
30.5,76.875,2023,12,30,1.4182183179663832,1244.4865740155012
28.5,75.5,2023,12,31,,
28.5,76.5,2023,12,31,,
28.5,77.5,2023,12,31,,
29.5,75.5,2023,12,31,,
29.5,76.5,2023,12,31,,
29.5,77.5,2023,12,31,,
30.5,75.5,2023,12,31,,
30.5,76.5,2023,12,31,,
30.5,77.5,2023,12,31,,
28.0,75.625,2023,12,31,,
28.0,76.25,2023,12,31,,
28.0,76.875,2023,12,31,,
28.0,77.5,2023,12,31,,
28.5,75.625,2023,12,31,,
28.5,76.25,2023,12,31,,
28.5,76.875,2023,12,31,,
29.0,75.625,2023,12,31,,
29.0,76.25,2023,12,31,,
29.0,76.875,2023,12,31,,
29.0,77.5,2023,12,31,,
29.5,75.625,2023,12,31,,
29.5,76.25,2023,12,31,,
29.5,76.875,2023,12,31,,
30.0,75.625,2023,12,31,,
30.0,76.25,2023,12,31,,
30.0,76.875,2023,12,31,,
30.0,77.5,2023,12,31,,
30.5,75.625,2023,12,31,,
30.5,76.25,2023,12,31,,
30.5,76.875,2023,12,31,,
28.5,75.5,2024,1,1,2.3158,2032.1144999999997
28.5,76.5,2024,1,1,1.0687,937.7842499999998
28.5,77.5,2024,1,1,2.0052,1759.563
29.5,75.5,2024,1,1,0.7351,645.05025
29.5,76.5,2024,1,1,0.8182,717.9705
29.5,77.5,2024,1,1,1.2331,1082.0452500000001
30.5,75.5,2024,1,1,0.7606,667.4264999999999
30.5,76.5,2024,1,1,1.116,979.2900000000001
30.5,77.5,2024,1,1,2.9734,2609.1584999999995
28.0,75.625,2024,1,1,1.560901100281135,1369.690715496696
28.0,76.25,2024,1,1,1.5140556729071015,1328.5838529759817
28.0,76.875,2024,1,1,1.5138140563676583,1328.37183446262
28.0,77.5,2024,1,1,1.5166445707693426,1330.8556108500982
28.5,75.625,2024,1,1,1.9373173813642035,1699.9960021470883
28.5,76.25,2024,1,1,1.231000728648922,1080.203139389429
28.5,76.875,2024,1,1,1.3006057708236851,1141.2815638977836
29.0,75.625,2024,1,1,1.3285213241390794,1165.7774619320421
29.0,76.25,2024,1,1,1.1662292511887191,1023.3661679181008
29.0,76.875,2024,1,1,1.2397284522604295,1087.8617168585267
29.0,77.5,2024,1,1,1.410347216900848,1237.579682830494
29.5,75.625,2024,1,1,0.8868664680810768,778.225325741145
29.5,76.25,2024,1,1,0.8760981620307073,768.7761371819457
29.5,76.875,2024,1,1,1.0099522339801192,886.2330853175546
30.0,75.625,2024,1,1,0.8220366188702869,721.3371330586767
30.0,76.25,2024,1,1,0.8831749985856928,774.9860612589455
30.0,76.875,2024,1,1,1.4652748757372909,1285.7787034594728
30.0,77.5,2024,1,1,1.7521603418409035,1537.5206999653929
30.5,75.625,2024,1,1,0.7995628942667582,701.6164397190803
30.5,76.25,2024,1,1,0.965722146138818,847.4211832368128
30.5,76.875,2024,1,1,1.5774616547151574,1384.2226020125509
28.5,75.5,2024,1,2,1.7503,1535.8882500000002
28.5,76.5,2024,1,2,1.6874,1480.6935
28.5,77.5,2024,1,2,2.4362,2137.7655
29.5,75.5,2024,1,2,0.9487,832.4842500000001
29.5,76.5,2024,1,2,1.0243,898.8232499999998
29.5,77.5,2024,1,2,2.0362,1786.7655
30.5,75.5,2024,1,2,1.3174,1156.0185
30.5,76.5,2024,1,2,1.4616,1282.5539999999999
30.5,77.5,2024,1,2,3.2796,2877.8489999999997
28.0,75.625,2024,1,2,1.507527199699572,1322.8551177363745
28.0,76.25,2024,1,2,1.7315824478786872,1519.463598013548
28.0,76.875,2024,1,2,1.8189106557185264,1596.0941003930068
28.0,77.5,2024,1,2,2.0183960642778542,1771.1425464038168
28.5,75.625,2024,1,2,1.6204594625468671,1421.9531783848759
28.5,76.25,2024,1,2,1.5254518422040808,1338.583991534081
28.5,76.875,2024,1,2,1.8316708271408169,1607.2911508160666
29.0,75.625,2024,1,2,1.3516486204325031,1186.0716644295214
29.0,76.25,2024,1,2,1.353419332912288,1187.6254646305326
29.0,76.875,2024,1,2,1.7418626320075026,1528.4844595865834
29.0,77.5,2024,1,2,1.964156889002016,1723.547670099269
29.5,75.625,2024,1,2,1.06082514631632,930.8740658925708
29.5,76.25,2024,1,2,1.1572111265971874,1015.452763589032
29.5,76.875,2024,1,2,1.4558420046319926,1277.5013590645735
30.0,75.625,2024,1,2,1.1702363599263148,1026.8824058353414
30.0,76.25,2024,1,2,1.2008822341827483,1053.7741604953617
30.0,76.875,2024,1,2,1.863372074923628,1635.1089957454835
30.0,77.5,2024,1,2,2.220656403809168,1948.6259943425448
30.5,75.625,2024,1,2,1.2786744079355072,1122.0367929634076
30.5,76.25,2024,1,2,1.3170468254624346,1155.7085893432863
30.5,76.875,2024,1,2,1.955172296214941,1715.663689928611
28.5,75.5,2024,1,3,1.9512,1712.1779999999999
28.5,76.5,2024,1,3,1.0622,932.0805
28.5,77.5,2024,1,3,1.1086,972.7964999999999
29.5,75.5,2024,1,3,1.0426,914.8815000000001
29.5,76.5,2024,1,3,1.6128,1415.232
29.5,77.5,2024,1,3,1.4813,1299.8407499999998
30.5,75.5,2024,1,3,1.6291,1429.53525
30.5,76.5,2024,1,3,2.5954,2277.4635
30.5,77.5,2024,1,3,3.2647,2864.7742500000004
28.0,75.625,2024,1,3,1.5484361802640023,1358.7527481816617
28.0,76.25,2024,1,3,1.38388241168943,1214.3568162574747
28.0,76.875,2024,1,3,1.3066464969617069,1146.5823010838978
28.0,77.5,2024,1,3,1.2268384438018394,1076.550734436114
28.5,75.625,2024,1,3,1.751685566730956,1537.1040848064138
28.5,76.25,2024,1,3,1.3020563511518242,1142.5544481357256
28.5,76.875,2024,1,3,1.2184022555670193,1069.1479792600594
29.0,75.625,2024,1,3,1.4429645516628338,1266.2013940841364
29.0,76.25,2024,1,3,1.3985154856348485,1227.1973386445795
29.0,76.875,2024,1,3,1.3188428324053851,1157.2845854357254
29.0,77.5,2024,1,3,1.3080986731106543,1147.856585654599
29.5,75.625,2024,1,3,1.2344875318309352,1083.2628091816457
29.5,76.25,2024,1,3,1.5658955446168012,1374.073340401243
29.5,76.875,2024,1,3,1.6444149094599931,1442.974083051144
30.0,75.625,2024,1,3,1.5957992357906396,1400.3138294062862
30.0,76.25,2024,1,3,1.8100275606087048,1588.2991844341384
30.0,76.875,2024,1,3,2.222006283576779,1949.8105138386234
30.0,77.5,2024,1,3,2.289905330212577,2009.3919272615362
30.5,75.625,2024,1,3,1.6759514317528852,1470.6473813631567
30.5,76.25,2024,1,3,2.1049496764804663,1847.093341111609
30.5,76.875,2024,1,3,2.4641964422173133,2162.332378045692
28.5,75.5,2024,1,4,1.8852,1654.2630000000001
28.5,76.5,2024,1,4,0.5626,493.6814999999999
28.5,77.5,2024,1,4,0.5794,508.4235
29.5,75.5,2024,1,4,1.2319,1080.99225
29.5,76.5,2024,1,4,0.8743,767.1982499999999
29.5,77.5,2024,1,4,1.4366,1260.6164999999999
30.5,75.5,2024,1,4,1.7177,1507.28175
30.5,76.5,2024,1,4,2.0933,1836.87075
30.5,77.5,2024,1,4,3.0766,2699.7164999999995
28.0,75.625,2024,1,4,1.3271678509178977,1164.5897891804552
28.0,76.25,2024,1,4,0.954525690130613,837.5962930896128
28.0,76.875,2024,1,4,0.832136296153087,730.1995998743339
28.0,77.5,2024,1,4,0.7543410607763162,661.9342808312175
28.5,75.625,2024,1,4,1.6169546743225067,1418.8777267179994
28.5,76.25,2024,1,4,0.928801018338381,815.0228935919295
28.5,76.875,2024,1,4,0.7377587088638744,647.3832670280497
29.0,75.625,2024,1,4,1.2742892086069428,1118.188780552592
29.0,76.25,2024,1,4,1.0400253417932013,912.6222374235342
29.0,76.875,2024,1,4,0.8454108196714629,741.8479942617088
29.0,77.5,2024,1,4,0.918524129278734,806.004923442089
29.5,75.625,2024,1,4,1.296750475290602,1137.8985420675033
29.5,76.25,2024,1,4,1.060866056691312,930.9099647466262
29.5,76.875,2024,1,4,1.1592191819289257,1017.2148321426323
30.0,75.625,2024,1,4,1.477845288801973,1296.8092409237313
30.0,76.25,2024,1,4,1.480354960033164,1299.0114774291012
30.0,76.875,2024,1,4,1.8226545033400323,1599.3793266808784
30.0,77.5,2024,1,4,2.017791666747041,1770.6121875705282
30.5,75.625,2024,1,4,1.6545540743906213,1451.87120027777
30.5,76.25,2024,1,4,1.759305239787618,1543.7903479136348
30.5,76.875,2024,1,4,2.07264459187452,1818.745629369891
28.5,75.5,2024,1,5,1.3726,1204.4565
28.5,76.5,2024,1,5,0.5551,487.10025
28.5,77.5,2024,1,5,0.6936,608.634
29.5,75.5,2024,1,5,0.5436,477.00899999999996
29.5,76.5,2024,1,5,1.1594,1017.3734999999999
29.5,77.5,2024,1,5,1.2792,1122.4979999999998
30.5,75.5,2024,1,5,1.0517,922.86675
30.5,76.5,2024,1,5,1.7095,1500.08625
30.5,77.5,2024,1,5,3.1567,2770.00425
28.0,75.625,2024,1,5,1.0167900113902442,892.2332349949393
28.0,76.25,2024,1,5,0.8824588540003426,774.3576443853007
28.0,76.875,2024,1,5,0.8236946825095506,722.7920839021306
28.0,77.5,2024,1,5,0.8211333941823178,720.5445533949838
28.5,75.625,2024,1,5,1.1964993210227506,1049.9281541974638
28.5,76.25,2024,1,5,0.7897818869969246,693.0336058398013
28.5,76.875,2024,1,5,0.7867081059742064,690.336362992366
29.0,75.625,2024,1,5,0.9239758471467804,810.7888058712998
29.0,76.25,2024,1,5,0.8958535867394886,786.1115223639011
29.0,76.875,2024,1,5,0.9138792172701412,801.9290131545489
29.0,77.5,2024,1,5,0.9464904551764756,830.5453744173573
29.5,75.625,2024,1,5,0.7260814264062482,637.1364516714827
29.5,76.25,2024,1,5,1.039288062570468,911.9752749055856
29.5,76.875,2024,1,5,1.1823554483718028,1037.5169059462569
30.0,75.625,2024,1,5,1.0131211010107115,889.0137661368993
30.0,76.25,2024,1,5,1.1906942832354357,1044.8342335390946
30.0,76.875,2024,1,5,1.7779962000089486,1560.1916655078523
30.0,77.5,2024,1,5,1.9758351849072289,1733.7953747560935
30.5,75.625,2024,1,5,1.0818851810607888,949.3542463808421
30.5,76.25,2024,1,5,1.3795964273078989,1210.5958649626812
30.5,76.875,2024,1,5,1.9467422802000616,1708.2663508755536
28.5,75.5,2024,1,6,1.2324,1081.4309999999998
28.5,76.5,2024,1,6,0.8743,767.1982499999999
28.5,77.5,2024,1,6,1.3721,1204.01775
29.5,75.5,2024,1,6,0.636,558.0899999999999
29.5,76.5,2024,1,6,1.0891,955.68525
29.5,77.5,2024,1,6,1.3507,1185.2392499999999
30.5,75.5,2024,1,6,1.1791,1034.66025
30.5,76.5,2024,1,6,2.1098,1851.3495
30.5,77.5,2024,1,6,3.3583,2946.90825
28.0,75.625,2024,1,6,1.0325138053214586,906.0308641695799
28.0,76.25,2024,1,6,1.0855961592591856,952.6106297499352
28.0,76.875,2024,1,6,1.1149015076150235,978.3260729321831
28.0,77.5,2024,1,6,1.222312943163368,1072.5796076258553
28.5,75.625,2024,1,6,1.1305516100002435,992.0590377752137
28.5,76.25,2024,1,6,0.9440142198139037,828.3724778867005
28.5,76.875,2024,1,6,1.1059296901026316,970.4533030650592
29.0,75.625,2024,1,6,0.9502723575659686,833.8639937641376
29.0,76.25,2024,1,6,0.9635178446194772,845.4869086535913
29.0,76.875,2024,1,6,1.1481894602978913,1007.5362514113996
29.0,77.5,2024,1,6,1.2440662472358326,1091.6681319494433
29.5,75.625,2024,1,6,0.7841502688279187,688.0918608964987
29.5,76.25,2024,1,6,1.1135313764323196,977.1237828193605
29.5,76.875,2024,1,6,1.2801874045658568,1123.3644475065391
30.0,75.625,2024,1,6,1.1416650357872355,1001.8110689032993
30.0,76.25,2024,1,6,1.3346029829940291,1171.1141175772605
30.0,76.875,2024,1,6,1.9305215485855225,1694.032658883796
30.0,77.5,2024,1,6,2.121176718397196,1861.3325703935395
30.5,75.625,2024,1,6,1.2210756820793678,1071.4939110246453
30.5,76.25,2024,1,6,1.62972547547506,1430.0841047293652
30.5,76.875,2024,1,6,2.1756029550401688,1909.0915930477481
28.5,75.5,2024,1,7,1.9279,1691.73225
28.5,76.5,2024,1,7,1.8168,1594.242
28.5,77.5,2024,1,7,1.8859,1654.87725
29.5,75.5,2024,1,7,0.7937,696.4717499999999
29.5,76.5,2024,1,7,0.8501,745.9627499999999
29.5,77.5,2024,1,7,1.0411,913.56525
30.5,75.5,2024,1,7,1.2125,1063.96875
30.5,76.5,2024,1,7,1.4026,1230.7815
30.5,77.5,2024,1,7,3.0353,2663.47575
28.0,75.625,2024,1,7,1.5721616878435396,1379.571881082706
28.0,76.25,2024,1,7,1.709529263438777,1500.1119286675269
28.0,76.875,2024,1,7,1.7060352994515282,1497.045975268716
28.0,77.5,2024,1,7,1.5944463056602889,1399.1266332169034
28.5,75.625,2024,1,7,1.7383707203820336,1525.4203071352345
28.5,76.25,2024,1,7,1.5904061247681318,1395.5813744840357
28.5,76.875,2024,1,7,1.5767763502010672,1383.6212473014364
29.0,75.625,2024,1,7,1.3515457056962266,1185.9813567484387
29.0,76.25,2024,1,7,1.3439190936769956,1179.2890047015637
29.0,76.875,2024,1,7,1.390473845961919,1220.140799831584
29.0,77.5,2024,1,7,1.423312339881538,1248.9565782460493
29.5,75.625,2024,1,7,0.9379801395398516,823.0775724462198
29.5,76.25,2024,1,7,1.0423895073769882,914.6967927233071
29.5,76.875,2024,1,7,1.1315757779438915,992.9577451457648
30.0,75.625,2024,1,7,1.0448035383159078,916.8151048722091
30.0,76.25,2024,1,7,1.0791720915652754,946.9735103485291
30.0,76.875,2024,1,7,1.526174636219732,1339.2182432828147
30.0,77.5,2024,1,7,1.756422853679204,1541.2610541035015
30.5,75.625,2024,1,7,1.1692363061739954,1026.004858667681
30.5,76.25,2024,1,7,1.2228865149508366,1073.082916869359
30.5,76.875,2024,1,7,1.6981624643952464,1490.1375625068285
28.5,75.5,2024,1,8,1.5674,1375.3935
28.5,76.5,2024,1,8,0.9204,807.651
28.5,77.5,2024,1,8,1.4551,1276.85025
29.5,75.5,2024,1,8,0.7435,652.42125
29.5,76.5,2024,1,8,1.3896,1219.3739999999998
29.5,77.5,2024,1,8,1.3346,1171.1115
30.5,75.5,2024,1,8,0.9053,794.4007499999999
30.5,76.5,2024,1,8,1.4573,1278.7807500000001
30.5,77.5,2024,1,8,3.1006,2720.7765
28.0,75.625,2024,1,8,1.2578318087599287,1103.7474121868372
28.0,76.25,2024,1,8,1.2515498256398825,1098.234971998997
28.0,76.875,2024,1,8,1.2586410197729698,1104.4574948507811
28.0,77.5,2024,1,8,1.310555251787635,1150.0122334436498
28.5,75.625,2024,1,8,1.4121080070870506,1239.124776218887
28.5,76.25,2024,1,8,1.0860002716572612,952.9652383792466
28.5,76.875,2024,1,8,1.1924357196367257,1046.3623439812268
29.0,75.625,2024,1,8,1.1552977355599017,1013.7737629538137
29.0,76.25,2024,1,8,1.1551722519983418,1013.6636511285449
29.0,76.875,2024,1,8,1.260168546358834,1105.7978994298767
29.0,77.5,2024,1,8,1.320732273899169,1158.9425703465208
29.5,75.625,2024,1,8,0.8977576265548489,787.7823173018799
29.5,76.25,2024,1,8,1.2176114761188284,1068.454070294272
29.5,76.875,2024,1,8,1.3140320567576678,1153.0631298048534
30.0,75.625,2024,1,8,1.0270978063135474,901.2783250401379
30.0,76.25,2024,1,8,1.194144311985219,1047.8616337670296
30.0,76.875,2024,1,8,1.771665972861655,1554.636891186102
30.0,77.5,2024,1,8,1.972194153917136,1730.6003700622866
30.5,75.625,2024,1,8,0.9819717100487438,861.6801755677727
30.5,76.25,2024,1,8,1.2640539498353442,1109.2073409805143
30.5,76.875,2024,1,8,1.8641490338059377,1635.7907771647103
28.5,75.5,2024,1,9,1.937,1699.7174999999997
28.5,76.5,2024,1,9,0.7999,701.91225
28.5,77.5,2024,1,9,0.9569,839.6797499999999
29.5,75.5,2024,1,9,0.8851,776.67525
29.5,76.5,2024,1,9,0.9466,830.6415
29.5,77.5,2024,1,9,1.1009,966.0397499999999
30.5,75.5,2024,1,9,0.9679,849.3322499999999
30.5,76.5,2024,1,9,1.4302,1255.0005
30.5,77.5,2024,1,9,2.7367,2401.4542500000002
28.0,75.625,2024,1,9,1.3624457929592055,1195.5461833217028
28.0,76.25,2024,1,9,1.14293591425838,1002.9262647617282
28.0,76.875,2024,1,9,1.055478661149886,926.1825251590251
28.0,77.5,2024,1,9,0.9447180296799116,828.9900710441224
28.5,75.625,2024,1,9,1.6533157883721978,1450.7846042966034
28.5,76.25,2024,1,9,1.042965969193156,915.2026379669944
28.5,76.875,2024,1,9,0.9062968934827154,795.2755240310828
29.0,75.625,2024,1,9,1.2290770758109917,1078.5151340241453
29.0,76.25,2024,1,9,1.07911027712937,946.9192681810221
29.0,76.875,2024,1,9,0.9414988398613822,826.1652319783628
29.0,77.5,2024,1,9,0.9808015048255396,860.6533204844109
29.5,75.625,2024,1,9,0.9926023846191724,871.0085925033237
29.5,76.25,2024,1,9,0.9802615144029662,860.1794788886027
29.5,76.875,2024,1,9,1.0381946456533595,911.015801560823
30.0,75.625,2024,1,9,1.0151179041374143,890.765960880581
30.0,76.25,2024,1,9,1.088149336965076,954.8510431868542
30.0,76.875,2024,1,9,1.5086631071940475,1323.8518765627764
30.0,77.5,2024,1,9,1.6930939873085384,1485.6899738632426
30.5,75.625,2024,1,9,1.0074080597872208,884.0005724632863
30.5,76.25,2024,1,9,1.2159892461745572,1067.030563518174
30.5,76.875,2024,1,9,1.6546830080712678,1451.9843395825374
28.5,75.5,2024,1,10,2.9227,2564.66925
28.5,76.5,2024,1,10,2.227,1954.1924999999997
28.5,77.5,2024,1,10,2.8865,2532.90375
29.5,75.5,2024,1,10,1.9831,1740.17025
29.5,76.5,2024,1,10,1.8343,1609.5982499999998
29.5,77.5,2024,1,10,1.9411,1703.31525
30.5,75.5,2024,1,10,1.584,1389.9599999999998
30.5,76.5,2024,1,10,1.9313,1694.71575
30.5,77.5,2024,1,10,3.2148,2820.987
28.0,75.625,2024,1,10,2.457465247555533,2156.42575472998
28.0,76.25,2024,1,10,2.4604315214817425,2159.0286601002285
28.0,76.875,2024,1,10,2.477139075960453,2173.6895391552976
28.0,77.5,2024,1,10,2.4482378027227427,2148.328671889207
28.5,75.625,2024,1,10,2.688809302983709,2359.4301633682044
28.5,76.25,2024,1,10,2.276483527280587,1997.614295188715
28.5,76.875,2024,1,10,2.300551685219027,2018.7341037796957
29.0,75.625,2024,1,10,2.3100252003741004,2027.047113328273
29.0,76.25,2024,1,10,2.192279791777383,1923.7255172846535
29.0,76.875,2024,1,10,2.1986522036163736,1929.3173086733675
29.0,77.5,2024,1,10,2.295400138605239,2014.2136216260976
29.5,75.625,2024,1,10,2.0160159215102813,1769.053971125272
29.5,76.25,2024,1,10,1.926891988117916,1690.8477195734713
29.5,76.875,2024,1,10,1.936819478284689,1699.5590921948144
30.0,75.625,2024,1,10,1.8171327681773133,1594.534004075592
30.0,76.25,2024,1,10,1.844808864810171,1618.8197788709251
30.0,76.875,2024,1,10,2.1876068167660763,1919.6249817122318
30.0,77.5,2024,1,10,2.363136836360256,2073.6525739061244
30.5,75.625,2024,1,10,1.674129345701632,1469.0485008531818
30.5,76.25,2024,1,10,1.8586974458039085,1631.0070086929295
30.5,76.875,2024,1,10,2.25704588652149,1980.5577654226074
28.5,75.5,2024,1,11,3.5333,3100.47075
28.5,76.5,2024,1,11,2.8229,2477.0947499999997
28.5,77.5,2024,1,11,3.247,2849.2425
29.5,75.5,2024,1,11,2.617,2296.4175
29.5,76.5,2024,1,11,2.3251,2040.2752500000001
29.5,77.5,2024,1,11,2.5733,2258.07075
30.5,75.5,2024,1,11,2.0702,1816.6004999999998
30.5,76.5,2024,1,11,2.0477,1796.8567499999997
30.5,77.5,2024,1,11,3.4922,3064.4055
28.0,75.625,2024,1,11,3.051746639804929,2677.907676428825
28.0,76.25,2024,1,11,3.003371446072503,2635.4584439286214
28.0,76.875,2024,1,11,2.9888131590412925,2622.6835470587343
28.0,77.5,2024,1,11,2.921464271440037,2563.584898188632
28.5,75.625,2024,1,11,3.2917090060160263,2888.474652779063
28.5,76.25,2024,1,11,2.865068520094896,2514.097626383271
28.5,76.875,2024,1,11,2.8230313765485446,2477.210032921348
29.0,75.625,2024,1,11,2.9055781685434705,2549.6448428968956
29.0,76.25,2024,1,11,2.7658313088199766,2427.016973489529
29.0,76.875,2024,1,11,2.7213938163790785,2388.0230738726414
29.0,77.5,2024,1,11,2.806273937340862,2462.505380016606
29.5,75.625,2024,1,11,2.619969843552469,2299.0235377172917
29.5,76.25,2024,1,11,2.408005010872571,2113.024397040681
29.5,76.875,2024,1,11,2.4233985830841074,2126.532256656304
30.0,75.625,2024,1,11,2.290408955592205,2009.83385853216
30.0,76.25,2024,1,11,2.246573364754066,1971.3681275716929
30.0,76.875,2024,1,11,2.5575044369847784,2244.210143454143
30.0,77.5,2024,1,11,2.771213466810764,2431.7398171264454
30.5,75.625,2024,1,11,2.1352912767853853,1873.7180953791756
30.5,76.25,2024,1,11,2.1539237061445453,1890.0680521418385
30.5,76.875,2024,1,11,2.546237190507737,2234.323134670539
28.5,75.5,2024,1,12,4.0699,3571.33725
28.5,76.5,2024,1,12,3.2381,2841.43275
28.5,77.5,2024,1,12,3.2042,2811.6855
29.5,75.5,2024,1,12,1.9598,1719.7244999999996
29.5,76.5,2024,1,12,2.119,1859.4225000000001
29.5,77.5,2024,1,12,1.7294,1517.5485
30.5,75.5,2024,1,12,1.4539,1275.7972499999998
30.5,76.5,2024,1,12,1.9411,1703.31525
30.5,77.5,2024,1,12,2.8169,2471.82975
28.0,75.625,2024,1,12,3.2669143976993187,2866.717383981152
28.0,76.25,2024,1,12,3.275717392913971,2874.4420122820093
28.0,76.875,2024,1,12,3.1908180222206664,2799.9428144986346
28.0,77.5,2024,1,12,2.826426100040527,2480.1889027855623
28.5,75.625,2024,1,12,3.6554294380298415,3207.639331871186
28.5,76.25,2024,1,12,3.0974280488776404,2717.9931128901294
28.5,76.875,2024,1,12,2.844534750137322,2496.0792432455
29.0,75.625,2024,1,12,2.9010577084329423,2545.6781391499067
29.0,76.25,2024,1,12,2.8072796600941,2463.3879017325726
29.0,76.875,2024,1,12,2.5857026383511235,2268.9540651531106
29.0,77.5,2024,1,12,2.5322343485588954,2222.0356408604307
29.5,75.625,2024,1,12,2.1192040810293995,1859.6015811032978
29.5,76.25,2024,1,12,2.2153525197947714,1943.971836119912
29.5,76.875,2024,1,12,2.1610099963777727,1896.2862718214956
30.0,75.625,2024,1,12,1.8162097045330752,1593.7240157277736
30.0,76.25,2024,1,12,1.9063347869687384,1672.808775565068
30.0,76.875,2024,1,12,2.136643594412477,1874.9047540969482
30.0,77.5,2024,1,12,2.1980279686674504,1928.7695425056877
30.5,75.625,2024,1,12,1.5971194549598648,1401.4723217272813
30.5,76.25,2024,1,12,1.876054146384719,1646.2375134525905
30.5,76.875,2024,1,12,2.170538615493503,1904.6476350955486
28.5,75.5,2024,1,13,3.2719,2871.09225
28.5,76.5,2024,1,13,2.6321,2309.6677499999996
28.5,77.5,2024,1,13,2.4214,2124.7785
29.5,75.5,2024,1,13,2.5858,2269.0395
29.5,76.5,2024,1,13,1.8374,1612.3184999999999
29.5,77.5,2024,1,13,2.1019,1844.4172500000002
30.5,75.5,2024,1,13,2.1046,1846.7865000000002
30.5,76.5,2024,1,13,2.2109,1940.06475
30.5,77.5,2024,1,13,2.663,2336.7825
28.0,75.625,2024,1,13,2.81255628073037,2468.018136340899
28.0,76.25,2024,1,13,2.6392415368150712,2315.9344485552247
28.0,76.875,2024,1,13,2.550769134696351,2238.2999156960477
28.0,77.5,2024,1,13,2.336728828194811,2050.4795467409467
28.5,75.625,2024,1,13,3.043057320734079,2670.2827989441544
28.5,76.25,2024,1,13,2.6384425881719524,2315.233371120888
28.5,76.875,2024,1,13,2.3791119023924896,2087.6706943494096
29.0,75.625,2024,1,13,2.693990560283394,2363.976716648678
29.0,76.25,2024,1,13,2.5004391378867528,2194.1353434956254
29.0,76.875,2024,1,13,2.24654501312092,1971.3432490136074
29.0,77.5,2024,1,13,2.253337442851314,1977.3036061020277
29.5,75.625,2024,1,13,2.5272062770158046,2217.6235080813685
29.5,76.25,2024,1,13,2.13040233220714,1869.4280465117654
29.5,76.875,2024,1,13,2.0844987836363496,1829.1476826408964
30.0,75.625,2024,1,13,2.2365677811251747,1962.5882279373407
30.0,76.25,2024,1,13,2.147042231261406,1884.0295579318836
30.0,76.875,2024,1,13,2.181256066960059,1914.0521987574518
30.0,77.5,2024,1,13,2.2717292109154563,1993.4423825783126
30.5,75.625,2024,1,13,2.141144073371532,1878.8539243835194
30.5,76.25,2024,1,13,2.182158921417681,1914.844453544015
30.5,76.875,2024,1,13,2.2573732290516526,1980.8450084928252
28.5,75.5,2024,1,14,3.8472,3375.9179999999997
28.5,76.5,2024,1,14,2.9825,2617.1437499999997
28.5,77.5,2024,1,14,2.5723,2257.19325
29.5,75.5,2024,1,14,2.4955,2189.80125
29.5,76.5,2024,1,14,2.5255,2216.12625
29.5,77.5,2024,1,14,2.3705,2080.1137499999995
30.5,75.5,2024,1,14,1.7563,1541.1532499999998
30.5,76.5,2024,1,14,2.6256,2303.964
30.5,77.5,2024,1,14,3.4166,2998.0665
28.0,75.625,2024,1,14,3.243969521637692,2846.583255237075
28.0,76.25,2024,1,14,3.0648723113272363,2689.42545318965
28.0,76.875,2024,1,14,2.930567404106165,2571.5728971031594
28.0,77.5,2024,1,14,2.6224484594537287,2301.1985231706467
28.5,75.625,2024,1,14,3.54188596505753,3108.0049343379824
28.5,76.25,2024,1,14,3.027545301521104,2656.6710020847686
28.5,76.875,2024,1,14,2.717552231596313,2384.6520832257647
29.0,75.625,2024,1,14,3.030133190944063,2658.941875053415
29.0,76.25,2024,1,14,2.9137541589065497,2556.8192744404973
29.0,76.875,2024,1,14,2.630086590781711,2307.9009834109515
29.0,77.5,2024,1,14,2.5587282026103604,2245.283997790591
29.5,75.625,2024,1,14,2.553200376516739,2240.4333303934386
29.5,76.25,2024,1,14,2.594305698055044,2276.503250043301
29.5,76.875,2024,1,14,2.570069880866688,2255.236320460519
30.0,75.625,2024,1,14,2.278046012200796,1998.9853757061987
30.0,76.25,2024,1,14,2.4034319754346947,2109.0115584439445
30.0,76.875,2024,1,14,2.7149854710948893,2382.399750885765
30.0,77.5,2024,1,14,2.7952825957887666,2452.860477804643
30.5,75.625,2024,1,14,1.9680855041383192,1726.9950298813749
30.5,76.25,2024,1,14,2.4341081215423697,2135.9298766534293
30.5,76.875,2024,1,14,2.7835160479359327,2442.5353320637805
